Aug,30.0,Cowlitz,Recreation,46.150644,-122.997916,3,3,3
Jan,50.0,Snohomish,Debris Burn,47.885495,-121.809978,2,4,4
Jun,6.0,Okanogan,Miscellaneou,48.315493,-119.852108,1,6,2
Sep,30.0,Spokane,Miscellaneou,47.780897,-117.658226,2,8,3
Jun,700.0,Okanogan,Miscellaneou,48.990317,-119.421421,1,6,6
Apr,20.0,Stevens,Debris Burn,48.94989,-117.596741,1,8,3
Jul,360.0,Chelan,None,48.330675,-120.833398,1,5,5
Aug,37.0,Okanogan,Lightning,48.907582,-119.788233,1,6,3
Aug,350.0,Kittitas,Miscellaneou,47.241695,-121.29089,2,4,5
Aug,19.0,Okanogan,Lightning,48.979534,-119.701909,1,6,3
Aug,9.0,Spokane,Miscellaneou,47.585618,-117.653141,2,8,2
Aug,255.0,Lewis,Arson,46.63377,-122.378914,3,3,5
May,43.2,Stevens,Debris Burn,48.972207,-117.51498,1,8,3
Jul,6.0,Mason,Children,47.380134,-122.851672,2,3,2
Apr,7.0,Stevens,Debris Burn,48.102165,-118.211967,1,7,2
Mar,9.6,Spokane,Debris Burn,47.925332,-117.465919,2,8,2
Aug,25.0,Garfield,Lightning,46.270241,-117.474467,3,8,3
Jul,25.0,San Juan,Lightning,48.514503,-123.006474,1,2,3
Aug,8.0,Spokane,Miscellaneou,47.751597,-117.485918,2,8,2
Jul,9.6,Stevens,Arson,47.808917,-117.572018,2,8,2
Oct,6.0,Stevens,Miscellaneou,48.505896,-117.791196,1,8,2
Jun,7.1,Grays Harbor,Smoker,46.858521,-123.923552,3,2,2
Aug,60.0,Okanogan,Lightning,48.939101,-119.596316,1,6,4
Oct,10.0,Cowlitz,Debris Burn,46.046287,-122.627783,3,3,3
Sep,8.5,Spokane,Debris Burn,47.367822,-117.668925,2,8,2
Sep,6.0,Spokane,Miscellaneou,47.505552,-117.712036,2,8,2
Sep,6.0,Stevens,Recreation,47.841176,-117.823748,2,8,2
Oct,40.0,Chelan,Debris Burn,48.027322,-120.299713,1,5,3
Sep,150.0,Clallam,Miscellaneou,48.107061,-123.604347,1,2,5
Sep,35.5,Spokane,Recreation,47.737351,-117.657942,2,8,3
Aug,12.0,Chelan,Miscellaneou,47.327299,-120.186232,2,5,3
Aug,42.0,Okanogan,Miscellaneou,48.783381,-119.300927,1,6,3
Sep,23.0,Mason,Miscellaneou,47.176139,-123.004974,2,2,3
Jul,25.4,Mason,Recreation,47.453972,-122.918549,2,3,3
Aug,75.0,Klickitat,Lightning,45.81672,-121.188473,4,4,4
Jun,26.0,Lincoln,Lightning,47.797355,-117.957031,2,8,3
Oct,75.0,Kittitas,Miscellaneou,47.106281,-120.361361,2,5,4
Oct,33.1,Lewis,Arson,46.468834,-122.701619,3,3,3
Jan,15.0,King,Arson,47.297982,-121.956926,2,4,3
Apr,15.0,Stevens,Debris Burn,47.930084,-117.598199,2,8,3
May,6.0,Grays Harbor,Debris Burn,47.199259,-123.989526,2,2,2
Aug,257.0,Skagit,Logging,48.522076,-121.777234,1,4,5
May,6.0,Skagit,Debris Burn,48.522076,-121.777234,1,4,2
Aug,7.0,Okanogan,Children,48.431576,-119.570861,1,6,2
Sep,27.0,Skagit,Recreation,48.640064,-122.419436,1,3,3
Oct,6.5,Okanogan,Recreation,48.79247,-119.308906,1,6,2
Aug,14.0,Okanogan,Lightning,47.962295,-119.881936,2,6,3
Oct,5627.0,Lincoln,Miscellaneou,47.768261,-118.417386,2,7,7
Nov,25.0,Columbia,Debris Burn,46.198144,-117.837089,3,8,3
Oct,5.1,Grays Harbor,Debris Burn,47.129096,-123.815559,2,2,2
Jul,10.0,Columbia,Children,46.190902,-117.805644,3,8,3
Jul,15.0,Okanogan,Miscellaneou,48.50193,-119.616825,1,6,3
Aug,20.0,Kittitas,Arson,47.119308,-120.579097,2,5,3
Jul,70.0,Stevens,Miscellaneou,48.520313,-117.771237,1,8,4
Sep,7.0,Klickitat,Lightning,45.99849,-121.583548,4,4,2
Aug,6.0,Grays Harbor,Debris Burn,47.074412,-123.603344,2,2,2
Aug,90.0,Whitman,Debris Burn,47.257314,-117.096823,2,8,4
Apr,26.0,Okanogan,Debris Burn,48.584682,-119.096356,1,6,3
Jun,25.0,Spokane,Miscellaneou,47.756894,-117.515418,2,8,3
Jul,15.5,Grays Harbor,Debris Burn,46.843477,-123.766456,3,2,3
Aug,10.5,Lewis,Debris Burn,46.591522,-122.181416,3,3,3
Aug,8.0,Chelan,Miscellaneou,47.591101,-120.423503,2,5,2
Aug,7.0,Whatcom,Recreation,48.777568,-122.534556,1,3,2
Aug,10.0,Pierce,Children,47.002892,-122.387541,2,3,3
Aug,6.0,Okanogan,Lightning,48.762338,-118.891176,1,7,2
Oct,9.5,Stevens,Debris Burn,47.967436,-117.754519,2,8,2
Oct,920.0,Okanogan,Debris Burn,48.466081,-119.573373,1,6,6
Oct,250.0,Spokane,Miscellaneou,47.737143,-117.593393,2,8,5
Jul,30.0,Stevens,Miscellaneou,47.858363,-117.63463,2,8,3
Apr,7.0,Klickitat,Debris Burn,45.780875,-121.438801,4,4,2
Aug,45.0,Stevens,Recreation,47.838822,-117.745153,2,8,3
Sep,18.0,Stevens,Miscellaneou,47.838822,-117.745153,2,8,3
Aug,192.0,Stevens,Lightning,48.997973,-117.440945,1,8,5
Oct,982.0,Spokane,Miscellaneou,47.543741,-117.443909,2,8,6
Jul,16.0,Okanogan,Debris Burn,48.30195,-120.04604,1,5,3
Apr,15.0,Thurston,Miscellaneou,46.983538,-122.820519,3,3,3
Mar,6.0,Cowlitz,Debris Burn,46.030805,-122.838598,3,3,2
Jun,10.0,Whatcom,Debris Burn,48.929804,-122.630149,1,3,3
Jul,10.0,Spokane,Lightning,47.571061,-117.787564,2,8,3
Sep,1873.0,Stevens,Arson,48.931196,-117.726529,1,8,6
Aug,130.0,Pacific,Debris Burn,46.544544,-123.639743,3,2,5
Sep,6.4,Spokane,Lightning,47.567439,-117.776814,2,8,2
Aug,220.0,Klickitat,Arson,45.723043,-121.35992,4,4,5
Mar,55.0,Kittitas,Debris Burn,47.225231,-120.783572,2,5,4
Aug,439.0,Okanogan,Debris Burn,48.663378,-119.523982,1,6,5
Aug,6.0,Thurston,Recreation,46.901421,-122.791579,3,3,2
Mar,120.0,Okanogan,Debris Burn,48.677713,-119.420641,1,6,5
Apr,9.0,Stevens,Debris Burn,48.756439,-117.832517,1,8,2
Apr,10.0,Pierce,Debris Burn,47.103815,-122.156212,2,3,3
Jul,12.2,Yakima,Miscellaneou,46.904649,-120.644488,3,5,3
Aug,25.0,Klickitat,Miscellaneou,45.723432,-121.477932,4,4,3
Sep,40.0,Grays Harbor,Debris Burn,46.814856,-124.049485,3,1,3
Jul,45.0,Chelan,None,48.112412,-120.855841,1,5,3
Jul,12.0,Grays Harbor,Miscellaneou,47.018945,-123.498333,2,2,3
Oct,7.0,Lewis,Debris Burn,46.564502,-123.176554,3,2,2
Jul,7.0,Klickitat,Miscellaneou,45.751624,-121.241608,4,4,2
Jul,80.0,Yakima,Children,46.780762,-120.670981,3,5,4
Jul,20.0,Klickitat,Lightning,45.780988,-121.40754,4,4,3
Sep,15.3,Whatcom,Recreation,48.798006,-122.231726,1,3,3
Jul,20.0,Stevens,Miscellaneou,48.705692,-118.114827,1,7,3
Oct,15.0,Stevens,Debris Burn,48.230752,-118.13598,1,7,3
Aug,26.0,Stevens,Miscellaneou,48.304119,-117.636851,1,8,3
Jul,1040.0,Spokane,Miscellaneou,47.538494,-117.403368,2,8,6
Jul,5.3,Cowlitz,Miscellaneou,45.965592,-122.811862,4,3,2
Jul,29.0,Pacific,Debris Burn,46.757257,-124.029551,3,1,3
Jul,25.0,Douglas,Recreation,47.54741,-120.292284,2,5,3
Aug,183.0,Ferry,Miscellaneou,48.872985,-118.601611,1,7,5
Aug,19.0,Stevens,Miscellaneou,48.159181,-117.674383,1,8,3
Jul,218.0,Stevens,Lightning,48.925144,-117.520437,1,8,5
Aug,40.0,Okanogan,Lightning,48.546708,-118.946145,1,7,3
Jul,600.0,Klickitat,Lightning,45.890423,-120.513532,4,5,6
Jul,22.0,Spokane,Recreation,47.603433,-117.24649,2,8,3
May,11.0,Skamania,Lightning,46.218481,-122.104413,3,3,3
May,30.1,Skamania,Lightning,46.218481,-122.104413,3,3,3
Aug,90.0,Kittitas,Miscellaneou,47.337835,-120.654257,2,5,4
Sep,43.0,Cowlitz,Debris Burn,45.960242,-122.359055,4,3,3
Sep,9.5,Snohomish,Debris Burn,47.884235,-121.726207,2,4,2
Jul,51.0,Pacific,Lightning,46.632663,-124.039681,3,1,4
Aug,9.0,Pierce,Debris Burn,46.800312,-122.034665,3,3,2
Jan,20.0,Lewis,Debris Burn,46.538254,-121.873647,3,4,3
Aug,65.0,Klickitat,Arson,45.918396,-120.687549,4,5,4
Jul,156.0,Stevens,Lightning,47.880279,-117.856333,2,8,5
Jun,43.0,Grays Harbor,Debris Burn,46.795729,-123.179327,3,2,3
Aug,140.0,Spokane,Miscellaneou,47.512612,-117.397924,2,8,5
Jun,150.0,Yakima,Debris Burn,46.760101,-120.584044,3,5,5
Jul,1000.0,Yakima,Lightning,46.112437,-120.748662,3,5,6
Sep,30.0,Lewis,Miscellaneou,46.567122,-122.86366,3,3,3
Aug,9.4,Stevens,Lightning,48.520364,-117.765845,1,8,2
Sep,25.0,Lewis,Debris Burn,46.654934,-122.501144,3,3,3
Mar,7.0,Spokane,Debris Burn,47.867221,-117.271972,2,8,2
Oct,22.0,Grays Harbor,Debris Burn,46.917068,-123.744392,3,2,3
Aug,9.6,Grays Harbor,Debris Burn,47.016934,-123.229646,2,2,2
Aug,11.0,Pierce,Miscellaneou,47.090669,-122.238047,2,3,3
Jul,6.0,Grays Harbor,Debris Burn,47.150642,-123.815821,2,2,2
Apr,9.0,Stevens,Debris Burn,48.965756,-117.722951,1,8,2
Jul,400.0,Okanogan,Lightning,48.166101,-120.038152,1,5,5
Aug,8.0,Spokane,Lightning,47.534703,-117.435935,2,8,2
Nov,20.0,Clark,Debris Burn,45.842757,-122.349903,4,3,3
Sep,21.0,Walla Walla,Lightning,46.084164,-118.082023,3,7,3
Sep,7.0,Spokane,Miscellaneou,47.603803,-117.121187,2,8,2
May,34.0,Okanogan,Miscellaneou,48.194187,-119.774071,1,6,3
Jul,220.0,Kittitas,Railroad,46.866977,-120.476264,3,5,5
Jun,11.0,Grays Harbor,Logging,47.232413,-124.181382,2,1,3
Sep,85.0,Walla Walla,Debris Burn,46.180846,-118.062122,3,7,4
Sep,6.0,Lewis,Debris Burn,46.578165,-122.989673,3,3,2
Sep,9.6,Cowlitz,Debris Burn,46.30547,-122.2516,3,3,2
Oct,4022.0,Cowlitz,Debris Burn,46.30547,-122.2516,3,3,7
Aug,58.0,Spokane,Debris Burn,47.734888,-117.274913,2,8,4
Jul,20.0,Spokane,Recreation,47.655541,-117.488738,2,8,3
Mar,17.0,Lewis,Recreation,46.699329,-123.003091,3,2,3
Oct,24.0,Jefferson,Debris Burn,47.947988,-122.832588,2,3,3
Aug,355.0,Lincoln,Miscellaneou,47.829889,-118.283291,2,7,5
Sep,5.5,Spokane,Miscellaneou,47.865568,-117.435317,2,8,2
Oct,12.3,Stevens,Debris Burn,48.560137,-117.849424,1,8,3
Aug,6.0,Klickitat,Miscellaneou,45.790255,-121.415263,4,4,2
Jul,22.0,Mason,Recreation,47.503904,-123.00164,2,2,3
May,8.0,Grays Harbor,Debris Burn,46.917113,-123.705658,3,2,2
Aug,432.0,Okanogan,Lightning,48.866228,-119.492435,1,6,5
Jul,31952.0,Chelan,Lightning,47.843636,-120.452853,2,5,8
Jul,837.0,Klickitat,Miscellaneou,45.876879,-120.732194,4,5,6
Jun,8.0,Lincoln,Miscellaneou,47.826898,-117.850625,2,8,2
May,9.0,Skagit,Children,48.331968,-122.164466,1,3,2
Oct,20.0,Spokane,Miscellaneou,47.619268,-117.451382,2,8,3
Apr,8.0,Stevens,Debris Burn,48.777111,-117.786176,1,8,2
Aug,1000.0,Ferry,Miscellaneou,48.80563,-118.62577,1,7,6
Mar,82.0,Stevens,Debris Burn,48.344606,-117.63998,1,8,4
Oct,30.0,Pend Oreille,Miscellaneou,48.365413,-117.334695,1,8,3
Aug,7.6,Stevens,Lightning,48.552944,-117.780664,1,8,2
Aug,8.0,Klickitat,Miscellaneou,45.875482,-120.916311,4,5,2
Oct,304.0,Stevens,Miscellaneou,48.840975,-117.693791,1,8,5
Aug,1300.0,Klickitat,Railroad,45.693095,-121.142703,4,4,6
Jul,79.0,Klickitat,Smoker,45.803971,-121.18575,4,4,4
Apr,48.0,Pend Oreille,Debris Burn,48.212304,-117.255487,1,8,3
Jul,8.0,Pend Oreille,Debris Burn,48.316651,-117.076063,1,8,2
Sep,35.0,Jefferson,Debris Burn,47.787573,-124.108735,2,1,3
Jul,1096.0,Klickitat,Recreation,46.03716,-121.208569,3,4,6
May,12.0,Pierce,Miscellaneou,47.069317,-122.291968,2,3,3
Aug,20.0,Walla Walla,Miscellaneou,46.169721,-118.041561,3,7,3
Mar,9.0,Spokane,Debris Burn,47.93993,-117.379969,2,8,2
Jun,36.0,Spokane,Debris Burn,47.93993,-117.379969,2,8,3
Jul,9.9,Okanogan,Lightning,48.584282,-119.455253,1,6,2
Jul,32.0,Chelan,Miscellaneou,47.346216,-120.268083,2,5,3
May,7.0,Okanogan,Debris Burn,48.546741,-119.766454,1,6,2
Aug,9.5,Lewis,Debris Burn,46.59741,-122.62522,3,3,2
Oct,10.0,Kittitas,Debris Burn,47.308972,-121.389257,2,4,3
Aug,45.0,Clallam,Arson,48.372232,-124.716371,1,1,3
Aug,6.0,Thurston,Miscellaneou,46.958028,-122.624925,3,3,2
Aug,17.2,Jefferson,Logging,47.700128,-124.023715,2,1,3
Apr,14.0,Stevens,Debris Burn,47.990989,-117.749935,2,8,3
May,20.0,Skagit,Debris Burn,48.550336,-122.711587,1,3,3
Jul,9.0,Okanogan,Recreation,48.158003,-119.80109,1,6,2
Apr,6.0,Spokane,Debris Burn,47.698563,-117.327903,2,8,2
Aug,212.0,Okanogan,Lightning,48.785709,-118.871922,1,7,5
Sep,189.0,Chelan,Lightning,47.588861,-120.528292,2,5,5
Jun,35.5,Klickitat,Miscellaneou,45.961707,-120.687862,4,5,3
Aug,41.0,San Juan,Smoker,48.586894,-123.137461,1,2,3
Aug,60.0,Stevens,Miscellaneou,47.926007,-117.789124,2,8,4
Aug,9.0,Okanogan,Miscellaneou,48.173754,-120.125339,1,5,2
Oct,250.0,Spokane,Debris Burn,47.751314,-117.571697,2,8,5
Jun,5.5,Stevens,Lightning,47.909848,-117.769796,2,8,2
Apr,10.0,Stevens,Miscellaneou,48.342917,-117.664206,1,8,3
Oct,9.5,Stevens,Recreation,47.925007,-117.659451,2,8,2
Aug,35.0,Ferry,Children,48.560993,-118.184311,1,7,3
Apr,20.0,Yakima,Children,46.05221,-121.291951,3,4,3
Aug,9.0,Okanogan,Lightning,48.286392,-119.788156,1,6,2
Oct,12.0,Klickitat,Debris Burn,45.943428,-121.542393,4,4,3
May,7.0,Yakima,Smoker,46.740637,-120.79089,3,5,2
Sep,280.0,Pierce,Recreation,47.060183,-121.716595,2,4,5
Sep,55.0,Cowlitz,Railroad,46.204727,-122.977414,3,3,4
Jul,7.0,Okanogan,Lightning,48.851769,-119.569136,1,6,2
Aug,7.0,Lewis,Railroad,46.541624,-122.941637,3,3,2
Oct,123.0,Kittitas,Miscellaneou,47.268982,-121.263381,2,4,5
Sep,60.0,Okanogan,Miscellaneou,48.344746,-119.613945,1,6,4
Aug,10.0,Okanogan,Lightning,48.891709,-119.503419,1,6,3
Aug,15.0,Columbia,Lightning,46.215013,-117.960393,3,8,3
Jun,130.0,Klickitat,None,45.629336,-121.186999,4,4,5
Jul,30.0,Stevens,Children,48.273472,-117.74813,1,8,3
Sep,36.0,Klickitat,Arson,45.852518,-121.12603,4,4,3
Aug,56.0,Spokane,Miscellaneou,47.765776,-117.250863,2,8,4
Jul,8.0,Stevens,Lightning,48.489481,-117.520265,1,8,2
Aug,8.0,Spokane,Recreation,47.618573,-117.081293,2,8,2
Jul,95.0,Skagit,Lightning,48.390514,-121.99793,1,4,4
Sep,130.0,Clallam,Debris Burn,48.062819,-124.322373,1,1,5
Sep,20.0,Spokane,Recreation,47.730901,-117.119851,2,8,3
Jul,6.0,Clallam,Smoker,48.094116,-123.328856,1,2,2
Aug,40.0,Chelan,Arson,47.525463,-120.461175,2,5,3
Jul,12.0,Kitsap,Children,47.614017,-122.767192,2,3,3
Apr,7.0,Stevens,Debris Burn,48.44532,-117.922458,1,8,2
Jul,6.0,Chelan,Miscellaneou,47.798104,-120.132436,2,5,2
Sep,2608.5,Okanogan,Miscellaneou,48.306308,-119.791041,1,6,7
Jul,11.0,Spokane,Miscellaneou,47.722676,-117.593577,2,8,3
Aug,390.0,Spokane,Children,47.722676,-117.593577,2,8,5
Aug,58.0,Okanogan,Lightning,48.866764,-119.267833,1,6,4
Jul,10.0,Okanogan,Miscellaneou,48.136324,-119.730321,1,6,3
Jul,6.0,Grays Harbor,Children,46.886749,-124.113393,3,1,2
Oct,20.0,Jefferson,Debris Burn,47.743682,-124.044984,2,1,3
Oct,119.0,Pierce,Debris Burn,46.827981,-121.929028,3,4,5
May,6.0,Pend Oreille,Debris Burn,48.127411,-117.043276,1,8,2
Aug,40.0,Chelan,Lightning,47.966352,-120.286876,2,5,3
Apr,50.0,Stevens,Debris Burn,48.894127,-118.205918,1,7,4
Jul,40.0,Stevens,Recreation,47.852981,-117.637272,2,8,3
Mar,15.0,Stevens,Debris Burn,48.724883,-117.969307,1,8,3
Apr,80.0,Okanogan,Miscellaneou,48.910932,-119.415967,1,6,4
Aug,36.2,Spokane,Miscellaneou,47.356752,-117.749317,2,8,3
Jun,7.1,Whatcom,Recreation,48.652707,-122.495791,1,3,2
Jun,8.0,Pend Oreille,Debris Burn,48.447511,-117.294587,1,8,2
Aug,6.6,Spokane,Miscellaneou,47.392884,-117.251865,2,8,2
Apr,18.0,Stevens,Arson,48.112531,-118.190479,1,7,3
Jul,220.0,Klickitat,Lightning,45.682337,-121.153482,4,4,5
Aug,28.0,San Juan,Miscellaneou,48.479939,-123.025919,1,2,3
Apr,20.0,Columbia,Debris Burn,46.325988,-117.809806,3,8,3
Apr,9.5,Pend Oreille,Debris Burn,48.096961,-117.338765,1,8,2
Aug,21.5,Thurston,Arson,46.901549,-122.708,3,3,3
Jul,20.0,Okanogan,Lightning,48.36431,-119.843982,1,6,3
Mar,6.0,Spokane,Miscellaneou,47.782173,-117.596273,2,8,2
Sep,7.3,Pierce,Debris Burn,46.974061,-122.565002,3,3,2
Jun,5000.0,Grant,None,47.318583,-119.480159,2,6,7
Jun,29.0,Klickitat,Miscellaneou,45.826775,-121.079843,4,4,3
Oct,10.0,Clark,Debris Burn,45.856911,-122.760614,4,3,3
Apr,18.0,Spokane,Miscellaneou,47.72452,-117.601461,2,8,3
May,5.5,Okanogan,Lightning,48.143636,-119.946275,1,6,2
Aug,5.5,Thurston,Debris Burn,46.892249,-122.911107,3,3,2
Jun,6.5,Spokane,Lightning,47.695394,-117.595997,2,8,2
Aug,20.0,Spokane,Miscellaneou,47.967431,-117.469101,2,8,3
Jul,7.0,Lincoln,Lightning,47.713517,-118.315722,2,7,2
Jul,700.0,Kittitas,None,47.126426,-120.679699,2,5,6
Aug,7.0,Spokane,Miscellaneou,47.727485,-117.322617,2,8,2
Jun,7.0,Walla Walla,Lightning,46.162233,-118.025992,3,7,2
Aug,5.2,Mason,Recreation,47.513402,-122.853595,2,3,2
Aug,9.0,Columbia,Miscellaneou,46.263914,-117.846483,3,8,2
Apr,6.0,Pend Oreille,Debris Burn,48.111285,-117.251505,1,8,2
Apr,7.0,Clark,Debris Burn,45.951526,-122.284263,4,3,2
Oct,7.0,Klickitat,Recreation,45.956689,-120.757568,4,5,2
Aug,40.0,Okanogan,Lightning,48.743333,-119.513796,1,6,3
Oct,14.0,Okanogan,Recreation,48.85545,-119.678183,1,6,3
Jul,25.0,Stevens,Miscellaneou,47.906214,-118.33648,2,7,3
Apr,15.0,Kittitas,Lightning,47.142874,-120.377136,2,5,3
Jul,349.0,Cowlitz,Logging,46.219351,-122.41775,3,3,5
Jun,41.0,Okanogan,Debris Burn,48.684957,-119.447985,1,6,3
Jul,9.0,Pierce,Arson,46.944143,-122.368054,3,3,2
Jun,15.0,Pierce,Debris Burn,46.944143,-122.368054,3,3,3
Aug,9.0,Thurston,Miscellaneou,47.033987,-122.751702,2,3,2
May,7.0,Klickitat,Debris Burn,45.846318,-120.874517,4,5,2
May,80.0,Okanogan,Debris Burn,48.993678,-119.020816,1,6,4
Mar,6.0,Okanogan,Debris Burn,48.659838,-119.360505,1,6,2
Jun,120.0,Yakima,Miscellaneou,46.726063,-120.64971,3,5,5
Jul,7.0,Okanogan,Lightning,48.734151,-119.242442,1,6,2
May,6.0,Mason,Recreation,47.499267,-123.071535,2,2,2
Aug,18.0,Klickitat,Railroad,45.658557,-121.204545,4,4,3
Nov,290.0,Lewis,Debris Burn,46.402417,-122.205938,3,3,5
Aug,40.0,Okanogan,Recreation,48.763231,-119.30848,1,6,3
Aug,700.0,Spokane,Miscellaneou,47.290716,-117.398784,2,8,6
Aug,1600.0,Lincoln,Miscellaneou,47.529938,-118.51784,2,7,6
May,9.5,Spokane,Logging,48.024697,-117.317412,1,8,2
Mar,8.0,Pend Oreille,Debris Burn,48.316807,-117.250318,1,8,2
Apr,110.0,Kittitas,None,47.182802,-120.587209,2,5,5
Jul,140.0,Pacific,Children,46.289417,-124.074862,3,1,5
Aug,5.5,Klickitat,Miscellaneou,45.846593,-120.978336,4,5,2
Jul,11.0,Stevens,Miscellaneou,47.826486,-117.92048,2,8,3
Jul,8.0,Grays Harbor,Arson,47.173988,-123.74509,2,2,2
Aug,50.0,Okanogan,Miscellaneou,48.667108,-119.360342,1,6,4
Jul,50.0,Okanogan,Miscellaneou,48.487411,-119.496822,1,6,4
Aug,1825.0,Okanogan,Lightning,48.264381,-120.04359,1,5,6
Aug,25.0,Spokane,Miscellaneou,47.760191,-117.57445,2,8,3
Feb,20.0,Whatcom,Arson,48.944098,-122.024928,1,3,3
Jun,13.0,Stevens,Miscellaneou,47.868227,-117.832039,2,8,3
Jul,23.0,Klickitat,Recreation,45.721895,-121.132095,4,4,3
Jun,7.0,Mason,Lightning,47.419016,-123.238273,2,2,2
Jun,9.6,Spokane,Recreation,47.604334,-117.400643,2,8,2
Aug,6.5,Thurston,Debris Burn,46.84934,-122.968554,3,3,2
Jun,20.0,Ferry,Smoker,48.605853,-118.307047,1,7,3
Aug,15.0,Klickitat,Miscellaneou,45.84616,-120.832965,4,5,3
Apr,10.0,Stevens,Debris Burn,48.6143,-117.832858,1,8,3
Apr,7.0,Spokane,Children,47.937987,-117.468876,2,8,2
Sep,74.0,Spokane,Arson,47.662251,-117.102996,2,8,4
Oct,36.0,Grays Harbor,Debris Burn,47.089053,-123.650965,2,2,3
Apr,5.5,Spokane,Miscellaneou,47.760993,-117.655324,2,8,2
Jun,13.0,Stevens,Recreation,47.843515,-117.586089,2,8,3
Aug,30.0,Okanogan,Lightning,48.185011,-120.003519,1,5,3
Jun,13.6,Stevens,Debris Burn,48.638489,-118.070318,1,7,3
Aug,15.0,Yakima,Miscellaneou,46.689292,-120.780533,3,5,3
Mar,15.0,Snohomish,Arson,47.856895,-121.659133,2,4,3
Apr,35.0,Island,Debris Burn,48.045285,-122.585945,1,3,3
Jul,10.0,Okanogan,Recreation,48.156047,-119.98167,1,6,3
Oct,10.0,Skagit,Debris Burn,48.37733,-122.454634,1,3,3
Jul,15.0,Okanogan,Lightning,48.206261,-120.054633,1,5,3
Jun,20.0,Skagit,Debris Burn,48.623151,-122.302587,1,3,3
Mar,8.0,Whatcom,Debris Burn,48.661992,-122.190375,1,3,2
Aug,20.0,Spokane,Miscellaneou,47.86742,-117.465188,2,8,3
Aug,237.0,Okanogan,Lightning,48.75364,-118.871979,1,7,5
Jul,15.0,Klickitat,Miscellaneou,45.775253,-121.289919,4,4,3
Aug,9.9,Kittitas,Miscellaneou,47.22479,-120.436138,2,5,2
Aug,388.5,Okanogan,Lightning,48.690525,-119.701406,1,6,5
Jul,9.0,Stevens,Lightning,47.959702,-117.667589,2,8,2
Aug,18.0,Thurston,Children,46.901534,-122.833984,3,3,3
Aug,5.5,Mason,Arson,47.514624,-122.845613,2,3,2
Apr,50.0,Stevens,Debris Burn,48.805955,-118.118116,1,7,4
Aug,30.0,San Juan,Debris Burn,48.541709,-123.134537,1,2,3
Apr,8.0,Spokane,Debris Burn,47.887639,-117.392797,2,8,2
Jul,7.0,Okanogan,Recreation,48.108191,-120.022625,1,5,2
Aug,6.1,Spokane,Debris Burn,47.736677,-117.250852,2,8,2
Jul,10.0,Asotin,Lightning,46.237014,-117.30177,3,8,3
May,8.0,Stevens,Miscellaneou,48.574663,-118.093917,1,7,2
Sep,14.0,Pierce,Arson,47.001523,-122.560958,2,3,3
May,15.0,Stevens,Debris Burn,48.085052,-117.641608,1,8,3
Jul,11.0,Lewis,Arson,46.407738,-123.070182,3,2,3
Apr,7.0,Stevens,Debris Burn,48.291999,-118.103963,1,7,2
Oct,10.0,Thurston,Debris Burn,46.822849,-122.999579,3,3,3
Aug,16.0,Klickitat,Debris Burn,45.852532,-121.11605,4,4,3
Oct,157.0,Okanogan,Smoker,48.826951,-119.360956,1,6,5
Oct,6.0,Grays Harbor,Debris Burn,47.14706,-123.763311,2,2,2
Jul,35.0,Kittitas,Lightning,47.31236,-120.906291,2,5,3
Sep,17443.0,Chelan,Miscellaneou,47.669326,-120.410758,2,5,8
Mar,6.0,Stevens,Debris Burn,48.385977,-117.691756,1,8,2
Aug,25.0,Stevens,Miscellaneou,48.109109,-118.201248,1,7,3
Jul,7.0,Klickitat,Miscellaneou,45.802949,-120.915964,4,5,2
Jun,7.0,Clallam,Debris Burn,48.081254,-122.969638,1,3,2
Apr,16.0,Stevens,Recreation,48.0858,-118.204087,1,7,3
Jul,11.5,Mason,Arson,47.265665,-123.217887,2,2,3
Jul,8.0,Skagit,Recreation,48.537428,-122.25097,1,3,2
Jun,10.5,Okanogan,Lightning,48.707025,-119.578886,1,6,3
Mar,9.3,Skamania,Debris Burn,45.709577,-121.853656,4,4,2
Sep,8.0,Spokane,Arson,47.630232,-117.467665,2,8,2
Jul,13.0,Spokane,Lightning,47.790226,-117.77435,2,8,3
Jan,80.0,Island,Debris Burn,48.205487,-122.485885,1,3,4
Sep,20.0,Pierce,None,47.074504,-122.262503,2,3,3
Jun,11.0,Spokane,Debris Burn,47.501439,-117.267946,2,8,3
Aug,124.0,Kittitas,Debris Burn,47.118852,-120.797122,2,5,5
Aug,80.0,Spokane,Miscellaneou,47.527273,-117.198352,2,8,4
Sep,10.0,Spokane,Children,47.603409,-117.208964,2,8,3
Aug,160.0,Spokane,Miscellaneou,47.461604,-117.355087,2,8,5
Mar,7.5,Mason,Recreation,47.235048,-123.482767,2,2,2
Jul,13.0,Stevens,Debris Burn,48.317602,-117.870589,1,8,3
Sep,11.5,Kittitas,Recreation,47.212414,-121.206758,2,4,3
Oct,100.0,Whatcom,Debris Burn,48.783414,-122.275344,1,3,5
Jan,15.0,Clark,Debris Burn,45.989635,-122.256561,4,3,3
Jun,24.0,Grays Harbor,Miscellaneou,47.150795,-123.800215,2,2,3
Mar,8.0,Stevens,Debris Burn,48.51225,-117.954493,1,8,2
Jan,13.0,Whatcom,Miscellaneou,48.8902,-122.679768,1,3,3
Jan,50.0,Stevens,Debris Burn,48.856693,-117.683889,1,8,4
Oct,7.0,Stevens,Smoker,48.50394,-117.773682,1,8,2
